"","ParticipantName","Trial","Target","y","N","elog","wts","Proportion","ArcSin"
"72","ANCAT129","FamiliarCow","Animal",314,330,2.94762369523396,0.0637857108445344,0.951515151515152,1.34878425778778
"73","ANCAT130","FamiliarCow","Animal",285,285,6.34738920965601,2.00350262697023,1,1.5707963267949
"74","ANCAT131","FamiliarCow","Animal",167,219,1.16017018166754,0.0250177683013504,0.762557077625571,1.06182278590493
"75","ANCAT132","FamiliarCow","Animal",118,118,5.46806014113513,2.0084388185654,1,1.5707963267949
"76","ANCAT133","FamiliarCow","Animal",272,297,2.36896016193892,0.042885411045152,0.915824915824916,1.27643424804096
"77","ANCAT92","FamiliarCow","Animal",296,325,2.30765695509201,0.0372709863663647,0.910769230769231,1.26745022702824
"78","ANCAT96","FamiliarCow","Animal",208,272,1.17327381743713,0.0203000390385366,0.764705882352941,1.0643516833814
"79","ANCAT97","FamiliarCow","Animal",137,252,0.174353387144778,0.0159307359307359,0.543650793650794,0.829104595994586
"80","ANCAT99","FamiliarCow","Animal",63,92,0.766649642552872,0.0496463365808088,0.684782608695652,0.974668697828252
"81","ANCAT100","FamiliarDog","Animal",221,326,0.741711636569069,0.0139933456720122,0.677914110429448,0.967298233821512
"82","ANCAT102","FamiliarDog","Animal",179,243,1.02350998412661,0.0210749066096608,0.736625514403292,1.03188696141364
"83","ANCAT103","FamiliarDog","Animal",283,284,5.24174701505964,0.670194003527337,0.996478873239437,1.51142236518588
"84","ANCAT104","FamiliarDog","Animal",324,324,6.47543271670409,2.00308166409861,1,1.5707963267949
"85","ANCAT105","FamiliarDog","Animal",311,329,2.82362860614323,0.0572643269272483,0.945288753799392,1.33470481993279
"86","ANCAT106","FamiliarDog","Animal",290,293,4.4188406077966,0.289156626506024,0.989761092150171,1.46943536281248
"87","ANCAT108","FamiliarDog","Animal",179,205,1.91303047493616,0.0433068796972723,0.873170731707317,1.20667221390145
"88","ANCAT112","FamiliarDog","Animal",151,288,0.0969617078427978,0.0138733873387339,0.524305555555556,0.809713301646936
"89","ANCAT114","FamiliarDog","Animal",95,134,0.882825575579608,0.0357876598846842,0.708955223880597,1.00097019726033
"90","ANCAT115","FamiliarDog","Animal",184,247,1.06660955758194,0.021168085696605,0.744939271255061,1.04137337736079
"91","ANCAT116","FamiliarDog","Animal",228,272,1.63604702116207,0.0268482777272392,0.838235294117647,1.15687800506339
"92","ANCAT118","FamiliarDog","Animal",176,256,0.785063691948834,0.0180880826280506,0.6875,0.977596550645268
"93","ANCAT119","FamiliarDog","Animal",292,317,2.43978621450753,0.0426344896933132,0.921135646687697,1.2861396317312
"94","ANCAT120","FamiliarDog","Animal",215,253,1.72230266825006,0.0306143972037244,0.849802371541502,1.17282025151928
"95","ANCAT122","FamiliarDog","Animal",319,325,3.894955096916,0.156976044299988,0.981538461538462,1.43450149931441
"96","ANCAT126","FamiliarDog","Animal",276,314,1.97155257966865,0.0295906625020549,0.878980891719745,1.21548953859108
"97","ANCAT127","FamiliarDog","Animal",249,329,1.13120173076706,0.0164303762805113,0.756838905775076,1.05513111072485
"98","ANCAT128","FamiliarDog","Animal",273,325,1.65048845226446,0.022703926177418,0.84,1.15927948072741
"99","ANCAT129","FamiliarDog","Animal",92,92,5.22035582507832,2.01081081081081,1,1.5707963267949
"100","ANCAT130","FamiliarDog","Animal",166,222,1.0807546712681,0.0237051210502538,0.747747747747748,1.04460075589809
"101","ANCAT131","FamiliarDog","Animal",217,218,4.97673374242057,0.671264367816092,0.995412844036697,1.50301589323441
"102","ANCAT132","FamiliarDog","Animal",76,113,0.712949807856125,0.0397385620915033,0.672566371681416,0.961588271071695
"103","ANCAT133","FamiliarDog","Animal",229,290,1.31686585468813,0.0206174610765716,0.789655172413793,1.09433933565209
"104","ANCAT92","FamiliarDog","Animal",322,322,6.46925031679577,2.0031007751938,1,1.5707963267949
"105","ANCAT93","FamiliarDog","Animal",331,331,6.49677499018586,2.00301659125189,1,1.5707963267949
"106","ANCAT96","FamiliarDog","Animal",92,136,0.731719455346185,0.0332827209231704,0.676470588235294,0.965754523579211
"107","ANCAT97","FamiliarDog","Animal",139,275,0.0217399866364058,0.0144944661073693,0.505454545454545,0.790852817047119
"108","ANCAT98","FamiliarDog","Animal",279,329,1.71102895631384,0.0233797977293257,0.848024316109423,1.17033784855086
"109","ANCAT99","FamiliarDog","Animal",235,280,1.64399858749957,0.0262243064790835,0.839285714285714,1.15830617168142
"110","ANCAT100","FamiliarHorse","Animal",213,330,0.597198499084466,0.0131944790472869,0.645454545454546,0.932986606622697
"111","ANCAT102","FamiliarHorse","Animal",124,207,0.399459084047953,0.0200081764182478,0.599033816425121,0.885091214584005
"112","ANCAT103","FamiliarHorse","Animal",305,322,2.85974889768218,0.0604161795651157,0.947204968944099,1.33895323347329
"113","ANCAT104","FamiliarHorse","Animal",75,114,0.647831984347903,0.0385614888087853,0.657894736842105,0.946042458029854
"114","ANCAT105","FamiliarHorse","Animal",237,326,0.975928998193886,0.0153837106733314,0.726993865030675,1.02101605817666
"115","ANCAT106","FamiliarHorse","Animal",141,262,0.152385454302689,0.0152975904840844,0.538167938931298,0.823603268356736
"116","ANCAT108","FamiliarHorse","Animal",97,122,1.34117392583942,0.0494720965309201,0.795081967213115,1.1010291108682
"117","ANCAT112","FamiliarHorse","Animal",247,301,1.51320988033955,0.022389027893615,0.820598006644518,1.13342607625511
"118","ANCAT114","FamiliarHorse","Animal",72,172,-0.326571165638501,0.0237433522044948,0.418604651162791,0.703638951304735
"119","ANCAT115","FamiliarHorse","Animal",230,305,1.11611820618172,0.017583427906509,0.754098360655738,1.05194300312924
"120","ANCAT116","FamiliarHorse","Animal",131,241,0.173991330660012,0.0166543364932987,0.54356846473029,0.829021952129718
"121","ANCAT118","FamiliarHorse","Animal",218,281,1.235746108637,0.0203246905349646,0.775800711743772,1.07753963618963
"122","ANCAT120","FamiliarHorse","Animal",165,275,0.40395567385931,0.0150920698281637,0.6,0.886077123792614
"123","ANCAT122","FamiliarHorse","Animal",208,328,0.548289288308146,0.0130949182562664,0.634146341463415,0.921208312916034
"124","ANCAT126","FamiliarHorse","Animal",277,330,1.64613927928453,0.0222951923886503,0.839393939393939,1.15845353011892
"125","ANCAT127","FamiliarHorse","Animal",134,215,0.500961178795077,0.019704882888225,0.623255813953488,0.909937736552925
"126","ANCAT128","FamiliarHorse","Animal",296,331,2.12251452195641,0.0315416953661259,0.894259818731118,1.23959727000957
"127","ANCAT129","FamiliarHorse","Animal",155,194,1.37034505971221,0.0317473238634051,0.798969072164949,1.10586129966113
"128","ANCAT130","FamiliarHorse","Animal",212,311,0.758784344199924,0.0147561336092226,0.681672025723473,0.971325542865401
"129","ANCAT131","FamiliarHorse","Animal",111,138,1.39983858622765,0.0453322462291072,0.804347826086957,1.11260594452204
"130","ANCAT132","FamiliarHorse","Animal",218,295,1.03650807817634,0.0174798848453532,0.738983050847458,1.03456703064262
"131","ANCAT133","FamiliarHorse","Animal",313,330,2.88559847914351,0.060332649806334,0.948484848484848,1.34183149335069
"132","ANCAT92","FamiliarHorse","Animal",271,314,1.83120120127935,0.0266717469994285,0.863057324840764,1.19172523571963
"133","ANCAT93","FamiliarHorse","Animal",242,242,6.18414889093748,2.00412371134021,1,1.5707963267949
"134","ANCAT96","FamiliarHorse","Animal",277,328,1.6842391255168,0.0230210793317589,0.844512195121951,1.16546918089748
"135","ANCAT97","FamiliarHorse","Animal",140,226,0.485063074835967,0.0186781313640384,0.619469026548673,0.90603420325126
"136","ANCAT98","FamiliarHorse","Animal",80,310,-1.05199367801219,0.0167607550423735,0.258064516129032,0.532861868524515
"137","ANCAT99","FamiliarHorse","Animal",31,91,-0.652655819205208,0.0482749573658665,0.340659340659341,0.623229191077134
"138","ANCAT100","FamiliarSpoon","Artefact",166,328,0.0243173076507064,0.0121598521598522,0.50609756097561,0.791495875522401
"139","ANCAT102","FamiliarSpoon","Artefact",39,105,-0.520901275754732,0.0403540496811649,0.371428571428571,0.655365927040252
"140","ANCAT103","FamiliarSpoon","Artefact",228,245,2.56933532940479,0.0615192247577368,0.930612244897959,1.30423522511282
"141","ANCAT104","FamiliarSpoon","Artefact",74,330,-1.23632953922531,0.0173214542695292,0.224242424242424,0.493308403956549
"142","ANCAT105","FamiliarSpoon","Artefact",278,327,1.72744538979269,0.0237926844749107,0.850152905198777,1.1733110667681
"143","ANCAT106","FamiliarSpoon","Artefact",40,197,-1.35812348415319,0.0310405643738977,0.203045685279188,0.467443943013225
"144","ANCAT108","FamiliarSpoon","Artefact",92,144,0.566395474920801,0.0298584298584299,0.638888888888889,0.926138200012871
"145","ANCAT112","FamiliarSpoon","Artefact",49,294,-1.60132427765993,0.024275339957621,0.166666666666667,0.420534335283965
"146","ANCAT114","FamiliarSpoon","Artefact",89,175,0.0340942113429761,0.0227338779991604,0.508571428571429,0.793970011849479
"147","ANCAT115","FamiliarSpoon","Artefact",205,313,0.638695860955775,0.014082769910413,0.654952076677316,0.94294427392466
"148","ANCAT116","FamiliarSpoon","Artefact",199,313,0.555239413335624,0.0137461557824693,0.635782747603834,0.922907804823133
"149","ANCAT118","FamiliarSpoon","Artefact",86,184,-0.12991213424021,0.0217129779055779,0.467391304347826,0.752766307584502
"150","ANCAT119","FamiliarSpoon","Artefact",23,262,-2.32155299570086,0.0467285568338293,0.0877862595419847,0.300803224574548
"151","ANCAT120","FamiliarSpoon","Artefact",1,112,-4.30855948279201,0.675635276532138,0.00892857142857143,0.0946322980143836
"152","ANCAT122","FamiliarSpoon","Artefact",259,305,1.71930439001263,0.0253589408912922,0.849180327868852,1.17195042852984
"153","ANCAT126","FamiliarSpoon","Artefact",248,248,6.20859002609663,2.00402414486922,1,1.5707963267949
"154","ANCAT127","FamiliarSpoon","Artefact",127,269,-0.111225635110224,0.0148606811145511,0.472118959107807,0.757502653320182
"155","ANCAT128","FamiliarSpoon","Artefact",200,323,0.484573090678592,0.0130846971639727,0.619195046439629,0.90575207010748
"156","ANCAT129","FamiliarSpoon","Artefact",87,159,0.18805223150294,0.0252216748768473,0.547169811320755,0.832638224707157
"157","ANCAT130","FamiliarSpoon","Artefact",66,278,-1.16174004070266,0.0197434763379036,0.237410071942446,0.508934939260157
"158","ANCAT131","FamiliarSpoon","Artefact",156,156,5.74620319054015,2.00638977635783,1,1.5707963267949
"159","ANCAT132","FamiliarSpoon","Artefact",158,314,0.0126985833371273,0.0126989246228117,0.503184713375796,0.788582898307394
"160","ANCAT133","FamiliarSpoon","Artefact",183,280,0.632362289490823,0.0157060015370642,0.653571428571429,0.941492818419386
"161","ANCAT92","FamiliarSpoon","Artefact",120,316,-0.489012678378606,0.013387813710895,0.379746835443038,0.663954434454216
"162","ANCAT93","FamiliarSpoon","Artefact",109,109,5.3890717298165,2.00913242009132,1,1.5707963267949
"163","ANCAT96","FamiliarSpoon","Artefact",162,298,0.174353387144778,0.0134798534798535,0.543624161073825,0.829077861405405
"164","ANCAT97","FamiliarSpoon","Artefact",184,267,0.792802831623772,0.0173961021047336,0.689138576779026,0.979365385167993
"165","ANCAT98","FamiliarSpoon","Artefact",115,326,-0.604954468524484,0.0133861410457155,0.352760736196319,0.635943261200875
"166","ANCAT99","FamiliarSpoon","Artefact",230,277,1.57952115139611,0.0253910263728736,0.830324909747292,1.146240191527
